RAM_GB,Storage_GB,Battery_mAh,Charging_W,Screen_Size_Inches,Resolution_Width,Resolution_Height,Refresh_Rate_Hz,Rear_Camera_MP,Front_Camera_MP,Processor_Speed_GHz,Cores,Has_3G,Has_4G,Has_5G,Has_VoLTE,Has_WiFi,Has_NFC,External_Memory_Supported,Android_Version,FM_Radio,Price_Category
8.0,128.0,5800.0,33.0,6.79,1080.0,2412.0,120.0,50.0,8.0,2.5,7.0,1,1,1,1,1,0,0,15.0,1,"Below 15,000"
8.0,256.0,5000.0,45.0,6.74,1080.0,2340.0,120.0,50.0,12.0,2.7,7.0,1,1,1,1,1,0,0,15.0,0,"30,000 and above"
6.0,128.0,6000.0,45.0,6.67,720.0,1604.0,120.0,32.0,8.0,2.4,7.0,1,1,1,1,1,0,0,15.0,0,"Below 15,000"
6.0,128.0,5000.0,25.0,6.7,1080.0,2340.0,120.0,50.0,13.0,2.4,7.0,1,1,1,1,1,1,0,15.0,0,"15,000-29,999"
2.0,16.0,2000.0,45.0,2.4,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1,1,0,0,1,0,1,14.0,0,"Below 15,000"
4.0,128.0,5000.0,18.0,6.67,720.0,1612.0,120.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,1,14.0,0,"Below 15,000"
16.0,512.0,5030.0,45.0,7.76,1920.0,2713.0,120.0,48.0,16.0,2.5,7.0,1,1,1,1,1,1,0,19.0,0,"30,000 and above"
12.0,256.0,6000.0,80.0,6.72,1080.0,2392.0,120.0,50.0,16.0,2.6,7.0,1,1,1,1,1,0,0,15.0,1,"15,000-29,999"
6.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
8.0,128.0,7300.0,44.0,6.68,720.0,1608.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,16.0,0,"15,000-29,999"
8.0,256.0,6500.0,45.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.2,7.0,1,1,1,1,1,0,0,15.0,1,"15,000-29,999"
12.0,512.0,10100.0,33.0,6.72,1080.0,2400.0,120.0,100.0,32.0,2.5,7.0,1,1,1,1,1,1,1,14.0,0,"15,000-29,999"
12.0,512.0,6000.0,80.0,6.83,1272.0,2800.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,15.0,0,"30,000 and above"
6.0,128.0,5500.0,25.0,6.74,1080.0,2340.0,120.0,50.0,13.0,2.5,7.0,1,1,1,1,1,1,0,16.0,0,"15,000-29,999"
8.0,256.0,2500.0,45.0,2.4,240.0,320.0,120.0,50.0,16.0,2.5,7.0,0,0,0,0,0,0,1,14.0,0,"Below 15,000"
12.0,256.0,5000.0,45.0,6.7,1080.0,2340.0,120.0,50.0,12.0,2.4,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,256.0,4005.0,45.0,6.1,1170.0,2532.0,120.0,48.0,12.0,4.04,7.0,1,1,1,1,1,1,0,18.0,0,"30,000 and above"
8.0,256.0,6000.0,100.0,6.82,1080.0,2400.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,0,0,16.0,1,"30,000 and above"
16.0,1.0,5000.0,45.0,6.9,1440.0,3120.0,120.0,200.0,12.0,4.47,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
12.0,512.0,4000.0,25.0,6.2,1080.0,2340.0,120.0,50.0,12.0,4.47,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
12.0,256.0,6880.0,100.0,6.74,1220.0,2712.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,1,0,16.0,1,"30,000 and above"
12.0,256.0,5100.0,70.0,6.67,1260.0,2800.0,120.0,50.0,50.0,3.35,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
6.0,128.0,5500.0,33.0,6.74,720.0,1600.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,1,1,15.0,0,"Below 15,000"
3.0,64.0,5000.0,10.0,6.7,720.0,1600.0,90.0,13.0,8.0,2.2,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
8.0,128.0,6000.0,45.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
16.0,512.0,5800.0,90.0,6.67,1260.0,2800.0,120.0,50.0,32.0,3.63,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
6.0,128.0,5500.0,65.0,6.67,1080.0,2460.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,0,0,15.0,0,"15,000-29,999"
8.0,256.0,5300.0,67.0,6.78,1084.0,2412.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,14.0,1,"15,000-29,999"
16.0,512.0,5800.0,120.0,6.78,1264.0,2780.0,120.0,50.0,16.0,4.32,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
12.0,256.0,7000.0,100.0,6.3,1200.0,2670.0,144.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
12.0,256.0,6000.0,120.0,6.67,1256.0,2760.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,128.0,6500.0,45.0,6.67,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,1,0,15.0,0,"15,000-29,999"
8.0,128.0,6000.0,44.0,6.78,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,15.0,0,"15,000-29,999"
4.0,128.0,6000.0,25.0,6.5,1080.0,2340.0,90.0,50.0,13.0,2.2,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
12.0,256.0,5500.0,67.0,6.82,1080.0,2400.0,144.0,50.0,50.0,3.35,7.0,1,1,1,1,1,1,1,15.0,0,"30,000 and above"
8.0,256.0,5000.0,18.0,6.67,720.0,1600.0,120.0,108.0,8.0,2.4,7.0,1,1,1,1,1,1,1,14.0,0,"Below 15,000"
8.0,512.0,4685.0,45.0,6.9,1320.0,2868.0,120.0,48.0,12.0,4.05,7.0,1,1,1,1,1,1,0,18.0,0,"30,000 and above"
8.0,256.0,4674.0,45.0,6.7,1290.0,2796.0,120.0,48.0,12.0,4.04,7.0,1,1,1,1,1,1,0,18.0,0,"30,000 and above"
8.0,128.0,5000.0,18.0,6.7,720.0,1600.0,120.0,48.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
6.0,128.0,5000.0,45.0,6.6,720.0,1600.0,120.0,50.0,16.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
12.0,256.0,5500.0,44.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
8.0,256.0,5500.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,2.63,7.0,1,1,1,1,1,0,0,14.0,0,"30,000 and above"
12.0,256.0,6415.0,80.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.3,7.0,1,1,1,1,1,1,0,15.0,0,"15,000-29,999"
12.0,256.0,5000.0,50.0,6.7,1084.0,2412.0,120.0,50.0,50.0,3.0,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
12.0,512.0,5200.0,80.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
12.0,256.0,5850.0,100.0,6.8,1280.0,2800.0,120.0,200.0,50.0,4.32,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,256.0,2000.0,45.0,2.4,240.0,320.0,120.0,0.3,16.0,2.5,7.0,0,1,0,1,0,0,1,14.0,0,"Below 15,000"
4.0,64.0,5000.0,15.0,6.56,720.0,1612.0,90.0,13.0,5.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
6.0,128.0,5000.0,15.0,6.56,720.0,1612.0,90.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
12.0,1.0,4400.0,25.0,7.6,1856.0,2160.0,120.0,50.0,16.0,3.39,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
12.0,256.0,5500.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,2.8,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
8.0,256.0,5500.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,2.8,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
8.0,128.0,6000.0,44.0,6.72,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
8.0,128.0,5000.0,45.0,6.7,1080.0,2400.0,120.0,50.0,16.0,2.2,7.0,1,1,1,1,1,0,0,14.0,1,"15,000-29,999"
12.0,256.0,5000.0,100.0,6.8,1260.0,2800.0,120.0,64.0,50.0,3.25,7.0,1,1,1,1,1,0,0,14.0,0,"30,000 and above"
3.0,64.0,5000.0,10.0,6.71,720.0,1650.0,90.0,8.0,5.0,1.8,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
8.0,256.0,5000.0,45.0,6.7,1084.0,2412.0,120.0,50.0,32.0,2.8,7.0,1,1,1,1,1,1,0,14.0,1,"15,000-29,999"
8.0,128.0,5500.0,44.0,6.78,1080.0,2400.0,120.0,50.0,50.0,2.2,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
8.0,256.0,28000.0,33.0,6.78,1080.0,2460.0,120.0,60.0,16.0,2.2,7.0,1,1,0,0,1,1,1,14.0,0,"15,000-29,999"
8.0,256.0,6000.0,70.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.4,7.0,1,1,1,1,1,1,1,14.0,0,"15,000-29,999"
8.0,256.0,5500.0,100.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.63,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
8.0,256.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.6,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
12.0,512.0,5600.0,80.0,6.8,1280.0,2800.0,120.0,180.0,50.0,3.3,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
8.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,32.0,2.6,7.0,1,1,1,1,1,0,0,13.0,0,"15,000-29,999"
8.0,256.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,108.0,16.0,2.4,7.0,1,1,1,1,1,0,1,13.0,0,"15,000-29,999"
8.0,128.0,4500.0,25.0,6.4,1080.0,2340.0,120.0,50.0,10.0,3.0,7.0,1,1,1,1,1,1,0,13.0,0,"30,000 and above"
8.0,256.0,6000.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,2.63,7.0,1,1,1,1,1,1,0,14.0,1,"15,000-29,999"
16.0,512.0,7050.0,120.0,6.85,1216.0,2688.0,144.0,50.0,16.0,4.32,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
12.0,256.0,5050.0,30.0,6.7,1344.0,2992.0,120.0,50.0,10.5,3.0,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
8.0,256.0,5800.0,35.0,6.78,1220.0,2652.0,120.0,108.0,16.0,2.2,7.0,1,1,1,1,1,1,0,13.0,1,"15,000-29,999"
8.0,256.0,4600.0,66.0,6.78,1080.0,2400.0,120.0,64.0,16.0,2.8,7.0,1,1,1,1,1,0,0,13.0,1,"15,000-29,999"
6.0,256.0,4383.0,45.0,6.7,1290.0,2796.0,120.0,48.0,12.0,3.46,7.0,1,1,1,1,1,1,0,17.0,0,"30,000 and above"
8.0,128.0,5000.0,68.0,6.55,1080.0,2400.0,144.0,50.0,32.0,2.5,7.0,1,1,1,1,1,1,0,13.0,0,"15,000-29,999"
4.0,64.0,5000.0,18.0,6.71,720.0,1650.0,90.0,8.0,5.0,2.2,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
12.0,256.0,4700.0,45.0,6.7,1080.0,2412.0,120.0,50.0,32.0,3.2,7.0,1,1,1,1,1,1,0,13.0,1,"30,000 and above"
512.0,4.0,1000.0,45.0,1.77,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1,1,0,1,0,0,1,14.0,0,"Below 15,000"
512.0,4.0,1000.0,45.0,1.77,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1,1,0,1,0,0,1,14.0,0,"Below 15,000"
12.0,256.0,4800.0,200.0,6.78,1440.0,3412.0,165.0,200.0,32.0,2.5,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
8.0,256.0,5000.0,150.0,6.73,1800.0,3440.0,144.0,108.0,32.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,256.0,5160.0,120.0,6.78,1260.0,2800.0,144.0,50.0,16.0,3.2,7.0,1,1,1,1,1,0,0,14.0,1,"30,000 and above"
6.0,128.0,5000.0,18.0,6.58,1080.0,2408.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,0,13.0,0,"Below 15,000"
8.0,128.0,5000.0,33.0,6.72,1080.0,2400.0,90.0,64.0,8.0,2.0,7.0,1,1,0,1,1,0,1,13.0,0,"Below 15,000"
12.0,256.0,5000.0,120.0,6.78,1260.0,2800.0,144.0,64.0,16.0,3.3,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
16.0,256.0,5000.0,100.0,6.74,1240.0,2772.0,120.0,50.0,16.0,3.2,7.0,1,1,1,1,1,1,0,13.0,1,"30,000 and above"
8.0,128.0,4800.0,67.0,6.7,1080.0,2412.0,120.0,108.0,32.0,2.2,7.0,1,1,1,1,1,1,1,13.0,0,"30,000 and above"
4.0,64.0,5000.0,25.0,6.7,1080.0,2400.0,90.0,50.0,13.0,2.4,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
8.0,128.0,5000.0,33.0,6.78,2400.0,1200.0,120.0,50.0,16.0,2.4,7.0,1,1,1,1,1,0,1,13.0,0,"Below 15,000"
8.0,256.0,4600.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.1,7.0,1,1,1,1,1,0,0,13.0,1,"30,000 and above"
8.0,256.0,1450.0,45.0,2.8,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1,1,0,0,0,0,0,14.0,0,"Below 15,000"
6.0,128.0,4325.0,45.0,6.7,1284.0,2778.0,120.0,12.0,12.0,3.22,7.0,1,1,1,1,1,1,0,16.0,0,"30,000 and above"
8.0,256.0,5100.0,67.0,6.67,1220.0,2712.0,120.0,64.0,16.0,2.4,7.0,1,1,1,1,1,0,0,13.0,1,"15,000-29,999"
8.0,256.0,4400.0,68.0,6.55,1080.0,2400.0,144.0,50.0,32.0,2.6,7.0,1,1,1,1,1,1,0,13.0,0,"15,000-29,999"
8.0,128.0,4600.0,66.0,6.78,1080.0,2400.0,120.0,64.0,16.0,2.8,7.0,1,1,1,1,1,0,0,13.0,1,"15,000-29,999"
8.0,128.0,5000.0,25.0,6.4,1080.0,2340.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,1,0,13.0,0,"15,000-29,999"
8.0,128.0,5000.0,25.0,6.7,1080.0,2400.0,120.0,108.0,32.0,2.4,7.0,1,1,1,1,1,0,0,12.0,0,"15,000-29,999"
6.0,128.0,4700.0,66.0,6.44,1080.0,2404.0,90.0,64.0,16.0,2.4,7.0,1,1,1,1,1,0,0,12.0,0,"15,000-29,999"
8.0,128.0,4500.0,44.0,6.44,1080.0,2408.0,90.0,64.0,50.0,2.0,7.0,1,1,1,1,1,0,0,12.0,0,"15,000-29,999"
4.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,48.0,13.0,2.0,7.0,1,1,1,1,1,0,0,12.0,0,"Below 15,000"
8.0,128.0,5000.0,80.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.85,7.0,1,1,1,1,1,1,0,12.0,1,"15,000-29,999"
12.0,256.0,5000.0,80.0,6.7,1440.0,3216.0,120.0,50.0,32.0,3.0,7.0,1,1,1,1,1,1,0,12.0,1,"30,000 and above"
6.0,128.0,5000.0,45.0,6.5,720.0,1600.0,120.0,13.0,8.0,2.2,7.0,1,1,1,1,1,0,1,11.0,0,"15,000-29,999"
12.0,512.0,4500.0,30.0,6.5,1644.0,3840.0,120.0,12.0,8.0,2.84,7.0,1,1,1,1,1,1,0,11.0,0,"30,000 and above"
12.0,256.0,4700.0,80.0,6.78,1440.0,3200.0,120.0,50.0,32.0,3.0,7.0,1,1,1,1,1,1,0,12.0,0,"30,000 and above"
4.0,512.0,3240.0,45.0,6.1,1170.0,2532.0,120.0,12.0,12.0,3.22,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
8.0,128.0,4000.0,30.0,6.7,1080.0,2460.0,144.0,108.0,32.0,2.4,7.0,1,1,1,1,1,1,0,11.0,0,"15,000-29,999"
4.0,32.0,5000.0,18.0,6.5,720.0,1600.0,90.0,13.0,5.0,2.2,7.0,1,1,1,1,1,0,1,12.0,0,"Below 15,000"
8.0,128.0,4800.0,25.0,6.7,1080.0,2400.0,120.0,64.0,10.0,2.9,7.0,1,1,1,1,1,1,0,10.0,1,"30,000 and above"
1.0,16.0,4000.0,45.0,6.5,1600.0,720.0,120.0,8.0,8.0,1.3,7.0,1,1,0,1,1,0,1,10.0,0,"Below 15,000"
8.0,128.0,4500.0,65.0,6.55,1080.0,2400.0,120.0,64.0,32.0,2.6,7.0,1,1,1,1,1,1,0,10.0,1,"Below 15,000"
4.0,64.0,5000.0,45.0,6.6,720.0,1600.0,120.0,13.0,8.0,2.0,7.0,1,1,0,1,1,0,1,10.0,0,"Below 15,000"
8.0,128.0,4500.0,65.0,6.55,1080.0,2400.0,120.0,48.0,16.0,2.84,7.0,1,1,1,1,1,1,0,11.0,0,"15,000-29,999"
6.0,64.0,4500.0,27.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.2,7.0,1,1,0,1,1,0,0,10.0,0,"Below 15,000"
2.0,64.0,2800.0,45.0,5.0,720.0,1280.0,120.0,5.0,2.0,1.4,7.0,1,1,0,1,1,0,1,8.1,0,"Below 15,000"
8.0,128.0,3000.0,45.0,4.0,540.0,1168.0,120.0,21.0,5.0,2.5,7.0,1,1,0,1,1,0,1,15.0,0,"Below 15,000"
12.0,512.0,7000.0,120.0,6.8,1280.0,2800.0,120.0,50.0,32.0,3.25,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
6.0,128.0,5000.0,33.0,6.8,1080.0,2400.0,120.0,64.0,13.0,2.4,7.0,1,1,1,1,1,0,0,15.0,0,"Below 15,000"
8.0,256.0,1100.0,45.0,1.8,1080.0,2400.0,120.0,0.3,16.0,1.0,7.0,0,1,0,1,0,0,1,14.0,0,"Below 15,000"
16.0,512.0,7500.0,120.0,6.85,1216.0,2688.0,144.0,50.0,16.0,4.32,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,256.0,2500.0,45.0,2.4,120.0,360.0,120.0,0.3,16.0,2.5,7.0,0,0,0,0,1,0,0,14.0,0,"Below 15,000"
4.0,128.0,5000.0,15.0,6.6,720.0,1612.0,90.0,13.0,5.0,1.8,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
8.0,256.0,5500.0,100.0,6.81,1272.0,2860.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,1,0,5.0,1,"30,000 and above"
12.0,512.0,3900.0,25.0,6.7,1440.0,3120.0,120.0,200.0,12.0,4.47,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,256.0,5000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
4.0,128.0,5000.0,18.0,6.67,720.0,1600.0,120.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,1,14.0,0,"Below 15,000"
8.0,256.0,7500.0,100.0,6.67,1080.0,2400.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,0,0,16.0,0,"15,000-29,999"
12.0,256.0,6000.0,100.0,6.67,1260.0,2800.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
12.0,256.0,6600.0,80.0,6.85,1216.0,2688.0,144.0,64.0,16.0,4.32,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,256.0,6000.0,80.0,6.74,1080.0,2412.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,0,0,16.0,0,"15,000-29,999"
12.0,256.0,6700.0,150.0,6.84,1440.0,3168.0,165.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,16.0,1,"30,000 and above"
8.0,256.0,5200.0,45.0,6.78,1080.0,2436.0,120.0,50.0,50.0,2.2,7.0,1,1,0,1,1,1,0,15.0,0,"15,000-29,999"
8.0,256.0,5500.0,45.0,6.74,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,15.0,0,"15,000-29,999"
8.0,128.0,6000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.3,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
8.0,256.0,1200.0,45.0,2.4,240.0,320.0,120.0,0.3,16.0,2.5,7.0,0,0,0,0,0,0,1,14.0,0,"Below 15,000"
6.0,128.0,5180.0,45.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.5,7.0,1,1,0,1,1,0,0,15.0,0,"Below 15,000"
8.0,256.0,6000.0,45.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,0,0,15.0,1,"15,000-29,999"
4.0,128.0,5160.0,18.0,6.88,720.0,1640.0,120.0,50.0,8.0,2.2,7.0,1,1,1,1,1,0,1,14.0,0,"Below 15,000"
2.0,16.0,2000.0,45.0,3.0,384.0,216.0,120.0,5.0,16.0,2.5,7.0,1,1,0,0,1,0,0,10.0,0,"Below 15,000"
12.0,256.0,6400.0,80.0,6.78,1260.0,2800.0,120.0,50.0,16.0,3.0,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
8.0,256.0,5500.0,44.0,6.68,720.0,1608.0,120.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
8.0,128.0,5500.0,44.0,6.68,720.0,1608.0,120.0,50.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
4.0,128.0,5500.0,33.0,6.8,720.0,1650.0,120.0,50.0,8.0,2.5,7.0,1,1,1,1,1,0,1,15.0,0,"Below 15,000"
8.0,128.0,6500.0,65.0,6.74,1200.0,2400.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
3.0,64.0,5000.0,10.0,6.75,1600.0,720.0,120.0,13.0,5.0,2.5,7.0,1,1,0,1,1,0,0,14.0,0,"Below 15,000"
12.0,256.0,5300.0,100.0,6.7,1200.0,2664.0,144.0,50.0,16.0,3.3,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
8.0,128.0,5500.0,100.0,6.82,1080.0,2480.0,120.0,200.0,32.0,2.4,7.0,1,1,0,1,1,0,1,16.0,0,"15,000-29,999"
12.0,256.0,6200.0,90.0,6.67,1260.0,2800.0,120.0,50.0,32.0,3.63,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
12.0,256.0,6500.0,120.0,6.78,1440.0,3200.0,144.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,15.0,0,"30,000 and above"
24.0,1.0,5800.0,65.0,6.78,1080.0,2400.0,185.0,50.0,32.0,4.32,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
8.0,256.0,5100.0,44.0,6.74,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,15.0,0,"15,000-29,999"
12.0,256.0,6500.0,120.0,6.82,1264.0,2780.0,120.0,50.0,50.0,2.5,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
12.0,256.0,5500.0,90.0,6.67,1260.0,2800.0,120.0,50.0,50.0,3.25,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
6.0,128.0,5000.0,18.0,6.78,1080.0,2436.0,120.0,50.0,32.0,2.2,7.0,1,1,0,0,1,1,1,14.0,0,"Below 15,000"
8.0,256.0,6500.0,90.0,6.67,1260.0,2800.0,120.0,50.0,50.0,2.63,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
8.0,256.0,1000.0,45.0,2.0,240.0,320.0,120.0,50.0,16.0,2.5,7.0,1,1,0,0,0,0,1,14.0,0,"Below 15,000"
8.0,12.0,6000.0,80.0,6.8,1080.0,2392.0,120.0,50.0,16.0,2.7,7.0,1,1,1,1,1,1,0,15.0,1,"15,000-29,999"
8.0,256.0,5160.0,18.0,6.88,720.0,1640.0,120.0,50.0,13.0,2.0,7.0,1,1,0,1,1,1,1,14.0,0,"Below 15,000"
4.0,64.0,5000.0,18.0,5.56,720.0,1440.0,120.0,32.0,8.0,2.5,7.0,1,1,0,1,1,0,1,13.0,0,"Below 15,000"
16.0,512.0,8680.0,33.0,6.78,1080.0,2460.0,120.0,200.0,32.0,2.5,7.0,1,1,1,1,1,1,1,14.0,0,"30,000 and above"
16.0,256.0,5000.0,45.0,8.1,2152.0,2076.0,120.0,50.0,16.0,2.5,7.0,1,1,1,1,1,1,0,16.0,0,"30,000 and above"
8.0,128.0,6000.0,25.0,6.5,1080.0,2340.0,90.0,50.0,13.0,2.2,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
12.0,256.0,5000.0,45.0,6.7,1080.0,2400.0,120.0,50.0,50.0,2.4,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
24.0,1.0,6100.0,100.0,6.78,1264.0,2780.0,120.0,50.0,16.0,3.3,7.0,1,1,1,1,1,1,0,14.0,0,"30,000 and above"
8.0,128.0,5000.0,44.0,6.78,2400.0,1080.0,120.0,50.0,32.0,2.2,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
8.0,256.0,6000.0,100.0,6.82,1080.0,2392.0,144.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,15.0,0,"15,000-29,999"
4.0,128.0,5000.0,18.0,6.7,720.0,1600.0,120.0,48.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
8.0,256.0,5000.0,45.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.2,7.0,1,1,1,1,1,1,0,14.0,0,"15,000-29,999"
4.0,64.0,5000.0,15.0,6.56,720.0,1612.0,90.0,13.0,5.0,1.8,7.0,1,1,0,1,1,0,1,14.0,0,"Below 15,000"
8.0,256.0,5000.0,45.0,6.67,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"15,000-29,999"
12.0,256.0,6000.0,67.0,6.55,1236.0,2750.0,120.0,50.0,50.0,3.2,7.0,1,1,1,1,1,1,0,15.0,1,"30,000 and above"
16.0,512.0,5060.0,37.0,6.8,1344.0,2992.0,120.0,50.0,42.0,3.1,7.0,1,1,1,1,1,1,0,14.0,1,"30,000 and above"
6.0,128.0,5000.0,10.0,6.67,720.0,1604.0,120.0,32.0,8.0,2.4,7.0,1,1,1,1,1,0,0,14.0,0,"Below 15,000"
12.0,256.0,4310.0,68.0,6.36,1272.0,2670.0,120.0,50.0,32.0,2.5,7.0,1,1,1,1,1,0,0,14.0,1,"15,000-29,999"
