numeric__RAM_GB,numeric__Storage_GB,numeric__Battery_mAh,numeric__Charging_W,numeric__Screen_Size_Inches,numeric__Resolution_Width,numeric__Resolution_Height,numeric__Refresh_Rate_Hz,numeric__Rear_Camera_MP,numeric__Front_Camera_MP,numeric__Processor_Speed_GHz,numeric__Cores,numeric__Has_3G,numeric__Has_4G,numeric__Has_5G,numeric__Has_VoLTE,numeric__Has_WiFi,numeric__Has_NFC,numeric__External_Memory_Supported,numeric__Android_Version,numeric__FM_Radio,numeric__Resolution_Megapixels,numeric__Total_Camera_MP,numeric__Battery_per_Screen_Inch,numeric__Storage_per_RAM_GB,numeric__Resolution_Aspect_Ratio,Price_Category_Encoded
16.0,256.0,4700.0,45.0,6.4,1280.0,2856.0,120.0,50.0,48.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,3.65568,98.0,734.375,16.0,0.4481792717086835,2
8.0,256.0,5500.0,80.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.58336,66.0,812.4076809453471,32.0,0.451505016722408,1
16.0,512.0,6100.0,90.0,6.73,1440.0,3200.0,120.0,50.0,32.0,3.9,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.608,82.0,906.3893016344724,32.0,0.45,2
12.0,256.0,6100.0,120.0,6.78,1260.0,2800.0,144.0,50.0,16.0,3.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.528,66.0,899.7050147492625,21.333333333333332,0.45,2
8.0,128.0,5000.0,10.0,6.67,720.0,1604.0,120.0,32.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.15488,40.0,749.6251874062968,16.0,0.4488778054862843,0
12.0,512.0,5500.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,3.528,100.0,811.2094395280236,42.666666666666664,0.45,2
12.0,512.0,5000.0,80.0,6.7,1080.0,2412.0,120.0,50.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.60496,100.0,746.2686567164179,42.666666666666664,0.44776119402985076,2
6.0,128.0,5000.0,33.0,6.3,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,82.0,793.6507936507936,21.333333333333332,0.45,1
8.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,749.6251874062968,16.0,0.45,0
16.0,512.0,4400.0,25.0,8.0,1968.0,2184.0,120.0,200.0,16.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,4.298112,216.0,550.0,32.0,0.9010989010989011,2
8.0,128.0,5000.0,45.0,6.74,1080.0,2340.0,120.0,50.0,12.0,2.7,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.5272,62.0,741.8397626112759,16.0,0.46153846153846156,1
12.0,256.0,5800.0,120.0,6.78,1264.0,2780.0,120.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.51392,66.0,855.457227138643,21.333333333333332,0.4546762589928058,2
16.0,512.0,5910.0,80.0,6.78,1264.0,2780.0,120.0,50.0,32.0,3.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.51392,82.0,871.6814159292035,32.0,0.4546762589928058,2
12.0,256.0,5000.0,25.0,6.6,1080.0,2340.0,120.0,50.0,32.0,2.7,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.5272,82.0,757.5757575757576,21.333333333333332,0.46153846153846156,2
8.0,128.0,5000.0,45.0,6.72,1080.0,2400.0,120.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,744.047619047619,16.0,0.45,0
12.0,512.0,5000.0,120.0,6.67,1220.0,2712.0,120.0,200.0,16.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,3.30864,216.0,749.6251874062968,42.666666666666664,0.4498525073746313,1
16.0,512.0,5700.0,100.0,8.03,2200.0,2480.0,120.0,64.0,16.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,5.456,80.0,709.8381070983811,32.0,0.8870967741935484,2
8.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,108.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.592,124.0,749.6251874062968,16.0,0.45,0
8.0,256.0,5000.0,45.0,6.78,1080.0,2460.0,120.0,108.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,2.6568,124.0,737.4631268436578,32.0,0.43902439024390244,1
12.0,256.0,6550.0,90.0,6.67,1440.0,3200.0,120.0,50.0,20.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,4.608,70.0,982.0089955022489,21.333333333333332,0.45,2
8.0,128.0,5000.0,67.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.60496,82.0,746.2686567164179,16.0,0.44776119402985076,1
12.0,512.0,5000.0,45.0,6.8,1440.0,3088.0,120.0,200.0,12.0,3.36,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,4.44672,212.0,735.2941176470589,42.666666666666664,0.46632124352331605,2
8.0,128.0,4385.0,18.0,6.1,1080.0,2400.0,90.0,64.0,13.0,2.85,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,77.0,718.8524590163935,16.0,0.45,1
8.0,128.0,5000.0,100.0,6.74,1240.0,2772.0,120.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,3.43728,66.0,741.8397626112759,16.0,0.44733044733044736,2
8.0,128.0,5000.0,80.0,6.7,1440.0,3216.0,120.0,50.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,4.63104,82.0,746.2686567164179,16.0,0.44776119402985076,2
6.0,128.0,4500.0,25.0,6.5,1080.0,2400.0,90.0,64.0,32.0,2.3,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,2.592,96.0,692.3076923076923,21.333333333333332,0.45,1
1.0,4.0,1325.0,45.0,4.0,720.0,1280.0,120.0,2.0,0.3,2.5,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.9216,2.3,331.25,4.0,0.5625,0
3.0,64.0,5000.0,15.0,6.67,720.0,1600.0,120.0,8.0,8.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,1.152,16.0,749.6251874062968,21.333333333333332,0.45,0
8.0,256.0,4415.0,30.0,6.31,1116.0,2484.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.772144,82.0,699.6830427892235,32.0,0.4492753623188406,2
12.0,256.0,7000.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,3.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.51392,82.0,1032.448377581121,21.333333333333332,0.4546762589928058,2
8.0,256.0,5000.0,80.0,6.55,1236.0,2750.0,120.0,50.0,16.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.399,66.0,763.3587786259542,32.0,0.44945454545454544,2
16.0,512.0,6000.0,80.0,6.82,1080.0,2400.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.592,82.0,879.7653958944281,32.0,0.45,2
12.0,256.0,7800.0,80.0,6.78,1264.0,2780.0,120.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.51392,66.0,1150.442477876106,21.333333333333332,0.4546762589928058,1
8.0,256.0,7620.0,90.0,6.78,1260.0,2800.0,144.0,50.0,16.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.528,66.0,1123.8938053097345,32.0,0.45,1
4.0,64.0,5000.0,25.0,6.7,720.0,1600.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.152,58.0,746.2686567164179,16.0,0.45,0
8.0,128.0,5000.0,33.0,6.67,1080.0,2400.0,120.0,64.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,80.0,749.6251874062968,16.0,0.45,0
12.0,512.0,6500.0,90.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.58336,66.0,960.1181683899557,42.666666666666664,0.451505016722408,2
8.0,256.0,5230.0,35.0,6.7,1080.0,2412.0,120.0,108.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.60496,124.0,780.5970149253731,32.0,0.44776119402985076,2
12.0,256.0,6000.0,120.0,6.8,1260.0,2800.0,120.0,200.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.528,250.0,882.3529411764706,21.333333333333332,0.45,2
12.0,1.0,5000.0,45.0,6.9,1440.0,3120.0,120.0,200.0,12.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.4928,212.0,724.6376811594203,0.08333333333333333,0.46153846153846156,2
12.0,512.0,5800.0,80.0,6.83,1272.0,2800.0,120.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,3.5616,100.0,849.194729136164,42.666666666666664,0.4542857142857143,2
8.0,256.0,5500.0,45.0,6.67,1220.0,2712.0,120.0,50.0,20.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.30864,70.0,824.5877061469265,32.0,0.4498525073746313,1
8.0,256.0,6200.0,90.0,6.67,1220.0,2712.0,120.0,50.0,20.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.30864,70.0,929.5352323838081,32.0,0.4498525073746313,2
12.0,256.0,6000.0,200.0,6.8,1264.0,3200.0,144.0,64.0,50.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,4.0448,114.0,882.3529411764706,21.333333333333332,0.395,2
8.0,256.0,5500.0,44.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.58336,66.0,812.4076809453471,32.0,0.451505016722408,1
8.0,128.0,5500.0,80.0,6.77,1080.0,2392.0,120.0,50.0,16.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.58336,66.0,812.4076809453471,16.0,0.451505016722408,1
12.0,256.0,5200.0,80.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60496,82.0,776.1194029850747,21.333333333333332,0.44776119402985076,1
12.0,512.0,4700.0,67.0,6.55,1236.0,2750.0,120.0,50.0,16.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.399,66.0,717.557251908397,42.666666666666664,0.44945454545454544,2
8.0,256.0,5100.0,45.0,6.67,720.0,1604.0,120.0,32.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.15488,40.0,764.6176911544228,32.0,0.4488778054862843,1
512.0,4.0,2500.0,45.0,2.8,240.0,320.0,120.0,0.3,16.0,2.5,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0768,16.3,892.8571428571429,0.0078125,0.75,0
4.0,64.0,5000.0,25.0,6.74,720.0,1600.0,120.0,50.0,8.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,58.0,741.8397626112759,16.0,0.45,0
8.0,256.0,5000.0,18.0,6.78,1080.0,2406.0,120.0,108.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,2.59848,116.0,737.4631268436578,32.0,0.4488778054862843,0
16.0,512.0,5500.0,120.0,6.78,1264.0,2780.0,120.0,50.0,32.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.51392,82.0,811.2094395280236,32.0,0.4546762589928058,2
12.0,256.0,5000.0,90.0,6.67,1220.0,2712.0,120.0,50.0,20.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.30864,70.0,749.6251874062968,21.333333333333332,0.4498525073746313,1
8.0,128.0,5000.0,45.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.6,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,749.6251874062968,16.0,0.45,0
8.0,128.0,5100.0,45.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.15488,58.0,764.6176911544228,16.0,0.4488778054862843,1
16.0,256.0,5060.0,37.0,6.8,1344.0,2992.0,120.0,50.0,42.0,3.1,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,4.021248,92.0,744.1176470588235,16.0,0.44919786096256686,2
8.0,256.0,5000.0,44.0,6.67,1080.0,2400.0,120.0,50.0,16.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.592,66.0,749.6251874062968,32.0,0.45,1
6.0,128.0,5100.0,45.0,6.67,720.0,1604.0,120.0,50.0,5.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.15488,55.0,764.6176911544228,21.333333333333332,0.4488778054862843,0
8.0,128.0,5000.0,45.0,6.67,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.60496,82.0,749.6251874062968,16.0,0.44776119402985076,1
12.0,256.0,5000.0,45.0,6.7,1084.0,2412.0,120.0,50.0,32.0,2.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,2.614608,82.0,746.2686567164179,21.333333333333332,0.4494195688225539,1
8.0,256.0,5500.0,80.0,6.78,1260.0,2800.0,120.0,50.0,50.0,3.35,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.528,100.0,811.2094395280236,32.0,0.45,2
8.0,128.0,5000.0,44.0,6.82,1080.0,2460.0,120.0,108.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.6568,124.0,733.1378299120234,16.0,0.43902439024390244,0
6.0,256.0,3349.0,45.0,6.1,1179.0,2556.0,120.0,48.0,12.0,3.46,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,3.013524,60.0,549.016393442623,42.666666666666664,0.4612676056338028,2
12.0,256.0,6000.0,33.0,6.5,1080.0,2400.0,120.0,50.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,2.592,66.0,923.0769230769231,21.333333333333332,0.45,1
16.0,256.0,5000.0,67.0,6.7,1080.0,2400.0,120.0,108.0,32.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,2.592,140.0,746.2686567164179,16.0,0.45,2
8.0,128.0,5200.0,45.0,6.78,1080.0,2460.0,144.0,200.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,2.6568,232.0,766.9616519174041,16.0,0.43902439024390244,2
8.0,256.0,5000.0,66.0,6.7,1200.0,2664.0,120.0,200.0,50.0,2.36,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,3.1968,250.0,746.2686567164179,32.0,0.45045045045045046,1
12.0,512.0,5000.0,250.0,6.8,1440.0,3200.0,165.0,200.0,60.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,4.608,260.0,735.2941176470589,42.666666666666664,0.45,2
12.0,256.0,5000.0,120.0,6.78,1260.0,2800.0,120.0,64.0,32.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.528,96.0,737.4631268436578,21.333333333333332,0.45,2
12.0,256.0,4700.0,27.0,6.3,1080.0,2424.0,120.0,50.0,10.5,3.1,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,2.61792,60.5,746.031746031746,21.333333333333332,0.44554455445544555,2
12.0,512.0,4610.0,90.0,6.36,1200.0,2670.0,120.0,50.0,32.0,3.3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.204,82.0,724.8427672955975,42.666666666666664,0.449438202247191,2
6.0,128.0,5000.0,45.0,6.55,1080.0,2400.0,120.0,50.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,2.592,66.0,763.3587786259542,21.333333333333332,0.45,0
6.0,128.0,5000.0,33.0,6.59,1080.0,2412.0,120.0,64.0,16.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,2.60496,80.0,758.7253414264037,21.333333333333332,0.44776119402985076,1
12.0,128.0,5000.0,30.0,6.7,1440.0,3120.0,120.0,50.0,10.8,2.85,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,4.4928,60.8,746.2686567164179,10.666666666666666,0.46153846153846156,2
3.0,32.0,4000.0,45.0,6.1,720.0,1560.0,120.0,13.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.1232,18.0,655.7377049180328,10.666666666666666,0.46153846153846156,0
12.0,512.0,5050.0,33.0,4.5,1440.0,1440.0,120.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,2.0736,82.0,1122.2222222222222,42.666666666666664,1.0,2
12.0,256.0,7000.0,120.0,6.8,1280.0,2800.0,120.0,50.0,32.0,3.25,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,3.584,82.0,1029.4117647058824,21.333333333333332,0.45714285714285713,2
6.0,128.0,5500.0,45.0,6.68,720.0,1608.0,120.0,50.0,8.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.15776,58.0,823.3532934131737,21.333333333333332,0.44776119402985076,0
8.0,128.0,6000.0,48.0,6.81,1080.0,2392.0,144.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,2.58336,82.0,881.057268722467,16.0,0.451505016722408,1
4.0,64.0,5000.0,45.0,6.75,720.0,1600.0,90.0,13.0,5.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,0.0,1.152,18.0,740.7407407407408,16.0,0.45,0
12.0,256.0,4000.0,25.0,6.7,1440.0,3120.0,120.0,200.0,20.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,4.4928,220.0,597.0149253731344,21.333333333333332,0.46153846153846156,2
8.0,256.0,1100.0,45.0,1.8,128.0,160.0,120.0,50.0,16.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.02048,66.0,611.1111111111111,32.0,0.8,0
8.0,128.0,5000.0,45.0,6.7,1080.0,2400.0,120.0,50.0,8.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.592,58.0,746.2686567164179,16.0,0.45,1
8.0,256.0,800.0,45.0,1.77,128.0,160.0,120.0,50.0,16.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.02048,66.0,451.9774011299435,32.0,0.8,0
4.0,128.0,5160.0,18.0,6.88,720.0,1650.0,120.0,50.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.188,55.0,750.0,32.0,0.43636363636363634,0
8.0,256.0,5800.0,45.0,6.67,720.0,1604.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,1.15488,58.0,869.5652173913044,32.0,0.4488778054862843,1
4.0,128.0,5200.0,15.0,6.88,720.0,1650.0,120.0,32.0,8.0,1.8,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,1.188,40.0,755.8139534883721,32.0,0.43636363636363634,0
4.0,128.0,5000.0,33.0,6.8,1080.0,2400.0,120.0,64.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,2.592,77.0,735.2941176470589,32.0,0.45,0
4.0,64.0,5500.0,15.0,6.74,720.0,1600.0,90.0,13.0,5.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,0.0,1.152,18.0,816.0237388724036,16.0,0.45,0
8.0,256.0,6500.0,44.0,6.68,720.0,1608.0,120.0,50.0,8.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.15776,58.0,973.0538922155689,32.0,0.44776119402985076,1
12.0,256.0,6000.0,80.0,6.7,1080.0,2412.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,66.0,895.5223880597015,21.333333333333332,0.44776119402985076,2
12.0,128.0,4000.0,25.0,6.2,1080.0,2340.0,120.0,50.0,12.0,4.47,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.5272,62.0,645.1612903225806,10.666666666666666,0.46153846153846156,2
8.0,256.0,5000.0,45.0,6.7,1080.0,2340.0,120.0,50.0,12.0,2.9,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,2.5272,62.0,746.2686567164179,32.0,0.46153846153846156,2
8.0,128.0,7000.0,25.0,6.67,1080.0,2408.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,2.60064,66.0,1049.4752623688155,16.0,0.4485049833887043,1
8.0,128.0,5200.0,45.0,6.78,1080.0,2436.0,120.0,50.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,2.63088,82.0,766.9616519174041,16.0,0.4433497536945813,1
8.0,256.0,5700.0,80.0,6.74,1240.0,2740.0,144.0,50.0,32.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,0.0,3.3976,82.0,845.6973293768546,32.0,0.45255474452554745,1
16.0,512.0,4700.0,68.0,7.0,1224.0,2992.0,165.0,50.0,50.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,3.662208,100.0,671.4285714285714,32.0,0.4090909090909091,2
6.0,128.0,5500.0,44.0,6.68,720.0,1608.0,120.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.15776,58.0,823.3532934131737,21.333333333333332,0.44776119402985076,1
8.0,256.0,5160.0,45.0,6.7,1080.0,2400.0,120.0,50.0,13.0,2.5,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,2.592,63.0,770.1492537313433,32.0,0.45,2
6.0,128.0,5000.0,25.0,6.7,1080.0,2340.0,90.0,50.0,13.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.5272,63.0,746.2686567164179,21.333333333333332,0.46153846153846156,1
8.0,128.0,5200.0,45.0,6.7,1080.0,2412.0,120.0,50.0,32.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,2.60496,82.0,776.1194029850747,16.0,0.44776119402985076,1
8.0,256.0,5000.0,66.0,6.78,1200.0,2652.0,120.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,3.1824,66.0,737.4631268436578,32.0,0.45248868778280543,1
8.0,256.0,3582.0,45.0,6.3,1206.0,2622.0,120.0,48.0,12.0,4.05,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,3.162132,60.0,568.5714285714286,32.0,0.459954233409611,2
512.0,4.0,2000.0,45.0,2.4,240.0,320.0,120.0,0.3,0.3,2.5,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.5,0.0,0.0768,0.6,833.3333333333334,0.0078125,0.75,0
12.0,256.0,5600.0,80.0,8.12,2248.0,2480.0,120.0,50.0,16.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,5.57504,66.0,689.6551724137931,21.333333333333332,0.9064516129032258,2
4.0,128.0,5500.0,25.0,6.7,720.0,1600.0,90.0,50.0,16.0,2.5,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,66.0,820.8955223880597,32.0,0.45,0
3.0,64.0,5000.0,45.0,6.67,720.0,1600.0,90.0,13.0,16.0,2.5,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,29.0,749.6251874062968,21.333333333333332,0.45,0
12.0,512.0,5200.0,100.0,6.7,1200.0,2664.0,120.0,50.0,50.0,2.63,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,3.1968,100.0,776.1194029850747,42.666666666666664,0.45045045045045046,1
4.0,64.0,5000.0,25.0,6.74,720.0,1600.0,120.0,50.0,8.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,1.152,58.0,741.8397626112759,16.0,0.45,0
4.0,128.0,5000.0,15.0,6.56,720.0,1612.0,90.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.16064,58.0,762.1951219512196,32.0,0.4466501240694789,0
4.0,128.0,5000.0,15.0,6.56,720.0,1600.0,90.0,50.0,8.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.152,58.0,762.1951219512196,32.0,0.45,0
12.0,256.0,5000.0,45.0,6.7,1080.0,2400.0,120.0,50.0,50.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.592,100.0,746.2686567164179,21.333333333333332,0.45,1
12.0,256.0,6100.0,100.0,6.82,1440.0,3168.0,120.0,50.0,32.0,4.32,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,4.56192,82.0,894.4281524926686,21.333333333333332,0.45454545454545453,2
8.0,256.0,5000.0,33.0,6.78,1080.0,2436.0,120.0,108.0,32.0,2.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,2.63088,140.0,737.4631268436578,32.0,0.4433497536945813,1
